weeks,iqscore,proficiency,money,points,irr,friends,early,credit,sex,age,salary,budget,continent
11.0,0.299551639,0.651069522,204,1.011585355,0.11629153,0.044251248,0.450846791,380.12,Female,34,5021,1673.4993,Europe
34.0,0.361976824,0.530910134,250,1.010262489,0.098909855,0.052032739,0.474206001,380.12,Female,34,4974,1657.8342,Europe
1.0,0.419085637,0.731495738,34,0.98517257,0.15763402,0.043893777,0.553535998,322.87,Female,25,4261,1420.1913,Africa
5.0,0.381835047,0.261392087,7,0.829051137,0.120860055,0.030483054,0.56869781,417.58,Female,33,1643,547.6119,Africa
30.0,0.201580123,0.760609448,121,0.928952456,0.170494765,0.068347029,0.31998226,355.34,Female,24,7126,2375.0958,Europe
2.0,0.230518642,0.814351976,22,0.987749636,0.1568712,0.056068435,0.517072141,355.34,Female,24,5779,1926.1407,Africa
19.0,0.325947867,0.294633448,56,0.870549381,0.033478279,0.06704253,0.382158399,417.58,Female,33,5708,1902.4764,Asia
1.0,0.419997494,0.799250484,33,1.037202239,0.161579683,0.044313308,0.585630059,300.83,Female,25,4259,1419.5247,Africa
1.0,0.226988799,0.904602408,16,1.040059805,0.079752676,0.045868047,0.410327733,248.32,Female,22,6121,2040.1293,Africa
10.0,0.429054217,0.243424058,17,1.133558035,0.074411832,0.037872255,0.379319549,370.7,Female,29,6062,2020.4646,Asia
6.0,0.452030336,0.195831075,14,0.857151985,0.01,0.028297856,0.387497813,305.9,Female,26,8062,2687.0646,Asia
4.0,0.267635902,0.313820332,22,1.050469875,0.013159195,0.060737286,0.363735139,417.58,Female,33,4542,1513.8486,Africa
4.0,0.266118905,0.327868015,21,1.079333067,0.01,0.061539557,0.387409627,333.18,Female,31,4542,1513.8486,Africa
2.0,0.267755066,0.490019172,10,0.822979391,0.044369183,0.038917154,0.341805995,343.19,Female,28,6090,2029.797,Asia
,0.310079735,0.802190363,36,1.04248035,0.176217511,0.056421954,0.617302597,337.98,Female,25,5438,1812.4854,Asia
14.0,0.413301564,0.186023012,19,0.892231762,0.024496466,0.028265679,0.358879834,325.7,Female,27,6680,2226.444,Europe
42.0,0.421532124,0.370890439,124,0.997327328,0.155404076,0.04483474,0.376504064,300.83,Female,25,4354,1451.1882,Europe
7.0,0.439867621,0.187963009,17,1.0,0.01,0.028752102,0.463298351,330.34,Female,25,8062,2687.0646,Asia
10.0,0.491956828,0.260146528,23,0.935554564,0.085763104,0.050452337,0.413469732,300.83,Female,25,7410,2469.753,Asia
6.0,0.454281342,0.193024442,13,0.846133351,0.01,0.029222421,0.351231337,325.7,Female,27,8062,2687.0646,Asia
,0.41401703,0.186672211,18,0.902606905,0.027473634,0.027345326,0.347724974,343.19,Female,28,6614,2204.4462,Asia
1.0,0.44501075,0.803429604,42,1.07204175,0.178098321,0.04864255,0.609382629,417.58,Female,33,4261,1420.1913,Asia
44.0,0.376404053,0.378547132,215,1.012242913,0.134455249,0.051102348,0.431011111,337.98,Female,25,6141,2046.7953,Europe
2.0,0.318764455,0.473636299,15,1.093039513,0.047646537,0.041529212,0.40498355,380.12,Female,34,6611,2203.4463,Africa
14.0,0.369644064,0.405775964,31,0.980590284,0.112870052,0.046284381,0.331601679,325.7,Female,27,6025,2008.1325,Europe
17.0,0.386710081,0.412981302,73,0.988099039,0.098466441,0.045873702,0.327473432,274.31,Female,24,5027,1675.4991,Europe
1.0,0.419997494,0.799250484,33,1.037202239,0.161579683,0.044313308,0.585630059,300.83,Female,25,4259,1419.5247,Africa
13.0,0.485216423,0.134332076,17,0.382910192,0.305473924,0.039510578,0.816337764,325.7,Male,27,5507,1835.4831,Europe
,0.437534305,0.152953535,93,0.684177518,0.01,0.063844748,0.526506722,355.34,Female,24,2758,919.2414,Europe
2.0,0.310079735,0.802190363,36,1.04248035,0.176217511,0.056421954,0.617302597,337.98,Female,25,5438,1812.4854,Asia
11.0,0.29515633,0.641506433,218,1.017247081,0.123253658,0.042697191,0.385309249,348.51,Female,32,5021,1673.4993,Africa
10.0,0.298381849,0.55491513,43,1.066864371,0.171906024,0.039355088,0.249567911,273.4,Female,23,3747,1248.8751,Asia
,0.230287761,0.840205967,18,1.064578295,0.086963825,0.045996942,0.499281943,322.87,Female,25,6121,2040.1293,Africa
21.0,0.398008286,0.376088917,97,1.0,0.108371511,0.051385835,0.473649949,330.34,Female,25,5027,1675.4991,Europe
19.0,0.429025386,0.234646767,28,1.013528228,0.066686742,0.036326215,0.475820214,380.12,Female,34,4322,1440.5226,Africa
,0.533498887,0.241974711,60,1.0523206,0.124082729,0.035725724,0.600759625,380.12,Female,34,5507,1835.4831,Asia
19.0,0.437534305,0.152953535,93,0.684177518,0.01,0.063844748,0.526506722,355.34,Female,24,2758,919.2414,Europe
,0.296011366,0.58223331,47,1.100206852,0.184140071,0.039312184,0.323927701,274.31,Female,24,3693,1230.8769,Europe
19.0,0.437534305,0.152953535,93,0.684177518,0.01,0.063844748,0.526506722,355.34,Female,24,2758,919.2414,Europe
23.0,0.404009851,0.384964228,123,1.050318956,0.136602923,0.051712196,0.424333453,348.51,Female,32,5027,1675.4991,Europe
20.0,0.385951806,0.606392145,28,0.92357403,0.318493038,0.041494332,0.307068944,274.31,Female,24,4148,1382.5284,Europe
38.0,0.37965276,0.38988322,170,0.950504899,0.113901645,0.044419758,0.358706206,305.9,Female,26,5729,1909.4757,Africa
19.0,0.437534305,0.152953535,93,0.684177518,0.01,0.063844748,0.526506722,355.34,Female,24,2758,919.2414,Europe
46.0,0.297929335,0.657542825,250,0.86594218,0.108611055,0.042740334,0.32361728,289.58,Female,23,5611,1870.1463,Africa
6.0,0.452788098,0.209092394,13,0.933912754,0.01,0.029926592,0.322234839,355.34,Female,24,8062,2687.0646,Europe
14.0,0.494996724,0.117383122,19,0.409519374,0.186086252,0.03744727,0.86289984,300.83,Male,25,5507,1835.4831,Africa
33.0,0.378169644,0.35267815,136,0.876593709,0.109653085,0.039324254,0.227438539,245.56,Female,23,5924,1974.4692,Asia
2.0,0.318320779,0.467238754,14,1.057391047,0.045355961,0.04184391,0.43090573,370.7,Female,29,6611,2203.4463,Asia
33.0,0.199735539,0.629243195,165,0.924574256,0.074244648,0.073943354,0.547706902,300.83,Female,25,6789,2262.7737,Africa
42.0,0.421532124,0.370890439,124,0.997327328,0.155404076,0.04483474,0.376504064,300.83,Female,25,4354,1451.1882,Europe
11.0,0.299551639,0.651069522,204,1.011585355,0.11629153,0.044251248,0.450846791,380.12,Female,34,5021,1673.4993,Europe
10.0,0.426991335,0.232655793,17,1.096799374,0.08576227,0.0390229,0.416744322,333.18,Male,31,6062,2020.4646,Europe
37.0,0.402697806,0.344509214,93,0.912702501,0.172483116,0.04290751,0.320188165,355.34,Female,24,4670,1556.511,Europe
6.0,0.452788098,0.209092394,13,0.933912754,0.01,0.029926592,0.322234839,355.34,Female,24,8062,2687.0646,Europe
35.0,0.396527541,0.324969828,81,0.866808176,0.220687151,0.04423672,0.322860628,245.56,Female,23,4793,1597.5069,Europe
6.0,0.454281342,0.193024442,13,0.846133351,0.01,0.029222421,0.351231337,325.7,Female,27,8062,2687.0646,
,0.224351241,0.919802129,15,0.998617232,0.071512967,0.046678241,0.392377019,300.83,Female,25,6121,2040.1293,Africa
14.0,0.369644064,0.405775964,31,0.980590284,0.112870052,0.046284381,0.331601679,325.7,Female,27,6025,2008.1325,Europe
6.0,0.452030336,0.195831075,14,0.857151985,0.01,0.028297856,0.387497813,305.9,Female,26,8062,2687.0646,Asia
47.0,0.389215859,0.358620882,250,1.009153366,0.12465436,0.053783048,0.464491665,333.18,Female,31,6509,2169.4497,Europe
1.0,0.413175295,0.793728352,33,1.002314329,0.155504897,0.04404144,0.526508987,248.32,Female,22,4266,1421.8578,Africa
1.0,0.236348277,0.747916818,18,0.990788877,0.100139052,0.046802651,0.516796231,337.98,Female,25,6121,2040.1293,Africa
,0.309008795,0.46731621,15,1.113129735,0.048312522,0.041565355,0.328843772,348.51,Female,32,6611,2203.4463,Africa
9.0,0.492939759,0.254064173,22,0.896338463,0.09902446,0.049244687,0.341799706,305.9,Female,26,7410,2469.753,Africa
3.0,0.26262843,0.384078473,16,1.216248751,0.035090152,0.048407104,0.391987175,305.9,Female,26,4542,1513.8486,
20.0,0.386957993,0.598843396,30,0.923695147,0.341179848,0.042652991,0.347058624,355.34,Female,24,4148,1382.5284,Europe
20.0,0.431394331,0.231557265,30,1.01813519,0.063183799,0.037556924,0.399895668,333.18,Female,31,4343,1447.5219,Asia
32.0,0.3537419,0.582184196,250,1.010161996,0.108153045,0.049920857,0.504401565,248.32,Female,22,4988,1662.5004,Europe
11.0,0.295883804,0.647812665,182,1.0,0.10431274,0.046433207,0.460520148,330.34,Male,25,5021,1673.4993,Asia
4.0,0.26263714,0.357743084,18,1.129530072,0.01,0.049050748,0.369580597,322.87,Female,25,4542,1513.8486,Africa
17.0,0.335222068,0.360115349,40,1.007631779,0.09650369,0.053087492,0.448553383,337.98,Female,25,5577,1858.8141,Europe
5.0,0.379369083,0.234679639,6,0.723599017,0.10607823,0.02988527,0.609858334,380.12,Female,34,1643,547.6119,Africa
8.0,0.393720937,0.320630282,23,0.958912373,0.059866056,0.043603543,0.306420326,274.31,Female,24,6172,2057.1276,Europe
6.0,0.452030336,0.195831075,14,0.857151985,0.01,0.028297856,0.387497813,305.9,Female,26,8062,2687.0646,Asia
55.0,0.317057997,0.546548009,250,0.952974677,0.099721164,0.052435853,0.476502359,333.18,Female,31,5596,1865.1468,Asia
24.0,0.384801852,0.51681453,40,0.993710518,0.430071384,0.049477741,0.459037125,248.32,Female,22,4148,1382.5284,Europe
10.0,0.292796265,0.693216562,139,0.971073508,0.116678745,0.049013074,0.383507758,343.19,Female,28,4954,1651.1682,Europe
13.0,0.418577664,0.199707478,18,0.919867098,0.043569181,0.026021319,0.292473018,274.31,Female,24,6164,2054.4612,Asia
,0.417385184,0.390100658,117,1.022717595,0.173267856,0.04401128,0.320565313,305.9,Female,26,4239,1412.8587,Asia
5.0,0.352482611,0.332878441,12,0.794678509,0.136601046,0.045031089,0.284017801,355.34,Female,24,5282,1760.4906,Africa
38.0,0.37965276,0.38988322,170,0.950504899,0.113901645,0.044419758,0.358706206,305.9,Female,26,5729,1909.4757,Africa
9.0,0.431343902,0.217263386,15,1.037491679,0.057630818,0.037310213,0.375142395,337.98,Female,25,6062,2020.4646,Africa
12.0,0.509075383,0.248461381,44,1.055833697,0.083527327,0.044079401,0.360865206,417.58,Female,33,7410,2469.753,Asia
26.0,0.372837217,0.516010642,54,1.147787571,0.25789696,0.057016052,0.554468572,370.7,Female,29,4148,1382.5284,Asia
1.0,0.226988799,0.904602408,16,1.040059805,0.079752676,0.045868047,0.410327733,248.32,Female,22,6121,2040.1293,Africa
9.0,0.492563412,0.243912309,19,0.830575168,0.08644636,0.048741605,0.3022497,343.19,Female,28,7410,2469.753,Africa
2.0,0.278822078,0.505131781,12,0.970264912,0.054014221,0.043275394,0.388730496,248.32,Female,22,5918,1972.4694,Africa
,0.299550802,0.712888241,48,0.974919975,0.178161159,0.053508524,0.494368702,417.58,Male,33,5137,1712.1621,Africa
,0.427494285,0.239578635,17,1.113498807,0.108146906,0.039155971,0.427468568,348.51,Male,32,6062,2020.4646,Asia
10.0,0.426991335,0.232655793,17,1.096799374,0.08576227,0.0390229,0.416744322,333.18,Male,31,6062,2020.4646,Europe
15.0,0.52569383,0.246409088,60,1.079853535,0.111489676,0.036626596,0.577488422,370.7,Female,29,5507,1835.4831,Asia
57.0,0.318759768,0.516577542,250,0.918521821,0.09977556,0.052368596,0.505102694,417.58,Female,33,5686,1895.1438,Europe
20.0,0.44961479,0.156347066,99,0.704695642,0.028044624,0.061244458,0.594303429,343.19,Female,28,2314,771.2562,Asia
9.0,0.492563412,0.243912309,19,0.830575168,0.08644636,0.048741605,0.3022497,343.19,Female,28,7410,2469.753,Africa
2.0,0.305630865,0.815165937,39,1.059797168,0.186187878,0.056025572,0.561077952,370.7,Female,29,5260,1753.158,Africa
14.0,0.362298985,0.413993329,32,0.985521078,0.121691488,0.046618413,0.369136184,305.9,Female,26,5524,1841.1492,Europe
25.0,0.379107359,0.460256696,45,1.0,0.291730493,0.05204422,0.519874394,330.34,Female,25,4148,1382.5284,Europe
19.0,0.325585604,0.293958604,48,0.860908747,0.042418621,0.064198263,0.358726323,348.51,Female,32,5708,1902.4764,Asia
2.0,0.296405256,0.818974078,51,1.100140691,0.171984687,0.054236382,0.425918013,348.51,Female,32,5137,1712.1621,Asia
2.0,0.264773551,0.474568725,10,0.819737315,0.031515524,0.042475268,0.330598563,355.34,Female,24,6394,2131.1202,Europe
28.0,0.199810361,0.9259758,107,0.966731429,0.188281834,0.059247684,0.224274099,273.4,Female,23,7389,2462.7537,Africa
15.0,0.517714624,0.254379958,64,1.114875436,0.05709834,0.037443176,0.517527282,337.98,Female,25,5507,1835.4831,Asia
18.0,0.426999663,0.235534206,26,1.000581384,0.070192635,0.036320593,0.47027427,370.7,Female,29,4163,1387.5279,Asia
30.0,0.294161555,0.605148911,225,1.001296759,0.115863442,0.045058385,0.417170614,355.34,Female,24,4946,1648.5018,Europe
6.0,0.328238384,0.335724205,14,0.867212117,0.133372694,0.056305695,0.354800642,322.87,Female,25,5342,1780.4886,Africa
,0.318947987,0.305344939,23,0.820159614,0.050911192,0.077786975,0.377261549,348.51,Female,32,5498,1832.4834,Europe
1.0,0.249423346,0.686867654,19,0.935356677,0.132335186,0.046948418,0.367505759,348.51,Female,32,6121,2040.1293,Africa
6.0,0.348686439,0.314475179,12,0.794620514,0.153701276,0.045742102,0.325384319,343.19,Female,28,5304,1767.8232,Europe
52.0,0.448969733,0.262983769,177,0.872045279,0.105243191,0.044158231,0.387745291,333.18,Female,31,5381,1793.4873,Europe
1.0,0.418057845,0.738904595,35,1.0,0.159058928,0.04367236,0.61235106,330.34,Female,25,4261,1420.1913,Asia
1.0,0.235666861,0.350548595,14,0.646854699,0.030547509,0.09106981,0.509693086,274.31,Female,24,3461,1153.5513,Asia
24.0,0.382696241,0.468372524,42,0.974077404,0.348025531,0.050827026,0.421331704,322.87,Female,25,4148,1382.5284,Europe
2.0,0.278822078,0.505131781,12,0.970264912,0.054014221,0.043275394,0.388730496,248.32,Female,22,5918,1972.4694,Africa
10.0,0.292796265,0.693216562,139,0.971073508,0.116678745,0.049013074,0.383507758,343.19,Female,28,4954,1651.1682,Europe
15.0,0.52569383,0.246409088,60,1.079853535,0.111489676,0.036626596,0.577488422,370.7,Female,29,5507,1835.4831,Asia
2.0,0.309949535,0.670498192,19,0.881627798,0.255486518,0.067907453,0.461263269,355.34,Female,24,2780,926.574,Asia
47.0,0.294380817,0.671799064,250,0.889451861,0.122534737,0.043596055,0.248644307,245.56,Female,23,5292,1763.8236,Europe
2.0,0.311262119,0.857493162,42,1.10736537,0.17423375,0.055608254,0.52182132,380.12,Female,34,5214,1737.8262,Africa
46.0,0.297929335,0.657542825,250,0.86594218,0.108611055,0.042740334,0.32361728,289.58,Female,23,5611,1870.1463,Africa
11.0,0.299551639,0.651069522,204,1.011585355,0.11629153,0.044251248,0.450846791,380.12,Female,34,5021,1673.4993,Europe
52.0,0.295646852,0.590896666,250,1.0,0.114288829,0.050073311,0.671064138,330.34,Female,25,5327,1775.4891,Europe
6.0,0.446728154,0.182911918,15,0.900033295,0.01,0.027527045,0.449566096,248.32,Female,22,8062,2687.0646,Europe
11.0,0.2991496,0.574593663,52,1.141077161,0.172746703,0.038919333,0.379190236,343.19,Female,28,3906,1301.8698,Europe
2.0,0.407564646,0.544896722,43,0.851631641,0.210683778,0.053984124,0.616821408,417.58,Female,33,2780,926.574,Asia
46.0,0.284382211,0.680954099,250,0.893098712,0.116106011,0.043123409,0.278583676,273.4,Female,23,5454,1817.8182,Europe
14.0,0.369644064,0.405775964,31,0.980590284,0.112870052,0.046284381,0.331601679,325.7,Female,27,6025,2008.1325,Europe
10.0,0.28430599,0.720986784,110,0.939074218,0.106085636,0.051684685,0.258242875,289.58,Female,23,5135,1711.4955,Europe
1.0,0.419997494,0.799250484,33,1.037202239,0.161579683,0.044313308,0.585630059,300.83,Female,25,4259,1419.5247,Africa
1.0,0.235666861,0.350548595,14,0.646854699,0.030547509,0.09106981,0.509693086,274.31,Female,24,3461,1153.5513,Asia
20.0,0.44961479,0.156347066,99,0.704695642,0.028044624,0.061244458,0.594303429,343.19,Female,28,2314,771.2562,Asia
52.0,0.295646852,0.590896666,250,1.0,0.114288829,0.050073311,0.671064138,330.34,Female,25,5327,1775.4891,Europe
2.0,0.344753021,0.669739902,24,0.903009534,0.245514527,0.062700205,0.435369819,305.9,Female,26,2780,926.574,Africa
2.0,0.322223964,0.661948979,20,0.852126896,0.271386951,0.065718472,0.435144246,343.19,Female,28,2780,926.574,Europe
,0.37746638,0.251989871,7,0.781665206,0.109776013,0.030102398,0.521252394,333.18,Female,31,1643,547.6119,Africa
,0.41401703,0.186672211,18,0.902606905,0.027473634,0.027345326,0.347724974,343.19,Female,28,6614,2204.4462,
33.0,0.378169644,0.35267815,136,0.876593709,0.109653085,0.039324254,0.227438539,245.56,Female,23,5924,1974.4692,Asia
8.0,0.394838508,0.32472989,24,0.958388448,0.063939661,0.043666542,0.330905199,355.34,Female,24,6172,2057.1276,Africa
1.0,0.242240679,0.396474183,15,0.749877393,0.071708485,0.081409879,0.566569626,325.7,Male,27,2754,917.9082,Europe
2.0,0.261634343,0.409675896,25,1.0502491,0.141177431,0.078352503,0.62080282,333.18,Female,31,2754,917.9082,Africa
2.0,0.230518642,0.814351976,22,0.987749636,0.1568712,0.056068435,0.517072141,355.34,Female,24,5779,1926.1407,Africa
2.0,0.280711034,0.467201918,9,0.799745023,0.030273879,0.047806662,0.187602907,245.56,Female,23,6235,2078.1255,Africa
19.0,0.437534305,0.152953535,93,0.684177518,0.01,0.063844748,0.526506722,355.34,Female,24,2758,919.2414,Europe
,0.267635902,0.313820332,22,1.050469875,0.013159195,0.060737286,0.363735139,417.58,Female,33,4542,1513.8486,Africa
11.0,0.427494285,0.239578635,17,1.113498807,0.108146906,0.039155971,0.427468568,348.51,Male,32,6062,2020.4646,Asia
8.0,0.44370683,0.193458602,21,1.091176629,0.01,0.033794146,0.39418444,348.51,Female,32,8062,2687.0646,Asia
2.0,0.271326701,0.749643564,22,0.895094037,0.138813868,0.056987233,0.42472136,274.31,Female,24,5956,1985.1348,Africa
34.0,0.363263396,0.538560152,250,1.017375708,0.098153003,0.051957138,0.482792258,370.7,Female,29,5058,1685.8314,Europe
,0.446728154,0.182911918,15,0.900033295,0.01,0.027527045,0.449566096,248.32,Female,22,8062,2687.0646,Europe
9.0,0.394852631,0.343361497,29,1.004953504,0.072011426,0.043201007,0.449070126,300.83,Female,25,6172,2057.1276,Asia
,0.309949535,0.670498192,19,0.881627798,0.255486518,0.067907453,0.461263269,355.34,Female,24,2780,926.574,Asia
1.0,0.235666861,0.350548595,14,0.646854699,0.030547509,0.09106981,0.509693086,274.31,Female,24,3461,1153.5513,Asia
1.0,0.236916895,0.963942349,14,0.968661964,0.068017147,0.049680494,0.399477929,343.19,Female,28,6121,2040.1293,Asia
26.0,0.372837217,0.516010642,54,1.147787571,0.25789696,0.057016052,0.554468572,370.7,Female,29,4148,1382.5284,Asia
18.0,0.324588083,0.306881428,47,0.883390903,0.061391324,0.06114243,0.39353922,333.18,Female,31,5708,1902.4764,Europe
4.0,0.264522934,0.368209928,20,1.19824338,0.01,0.06128915,0.418979436,380.12,Female,34,4542,1513.8486,Africa
,0.38452373,0.367123395,241,1.012718439,0.116923295,0.052770078,0.476172537,380.12,Female,34,6384,2127.7872,Europe
15.0,0.517714624,0.254379958,64,1.114875436,0.05709834,0.037443176,0.517527282,337.98,Female,25,5507,1835.4831,Asia
4.0,0.385658815,0.437004894,7,0.957170665,0.222019911,0.031554636,0.456947476,305.9,Female,26,1643,547.6119,Africa
2.0,0.357815095,0.662835538,33,1.0,0.226908222,0.060189031,0.630195022,330.34,Female,25,2780,926.574,Africa
49.0,0.305688425,0.721578777,250,0.999392033,0.131249398,0.046724699,0.481261313,325.7,Female,27,5137,1712.1621,Europe
2.0,0.344753021,0.669739902,24,0.903009534,0.245514527,0.062700205,0.435369819,305.9,Female,26,2780,926.574,Africa
8.0,0.320356243,0.288535208,23,0.784204245,0.051142979,0.077155329,0.350637585,417.58,Female,33,5443,1814.1519,Asia
32.0,0.200861235,0.900042176,186,1.126512885,0.094578318,0.069225997,0.346717685,325.7,Female,27,6789,2262.7737,Europe
,0.242240679,0.396474183,15,0.749877393,0.071708485,0.081409879,0.566569626,325.7,Male,27,2754,917.9082,Europe
,0.420852117,0.199471489,17,0.915023863,0.048984926,0.02564038,0.248310208,245.56,Female,23,6130,2043.129,Africa
2.0,0.249248577,0.435661346,21,1.0,0.134715736,0.076285966,0.715723217,330.34,Female,25,2754,917.9082,
15.0,0.327634739,0.505028129,74,0.977784157,0.173787311,0.046366252,0.412542224,333.18,Female,31,4144,1381.1952,Africa
